# Time-averaged data for fix ave_time_2
# TimeStep f_carbon_top_force[1] f_carbon_bottom_force[1]
196700 0.736252 0.00900366
196800 0.290716 -0.17007
196900 -0.793672 -1.37258
197000 -0.688379 0.352391
197100 -1.28879 -0.775742
197200 -1.05343 0.443875
197300 0.219479 0.141668
197400 0.159283 1.06145
197500 0.1735 -0.647229
197600 -1.27538 1.91063
197700 0.393435 0.445919
197800 -1.70766 0.234004
197900 -0.786166 1.77652
198000 -1.37817 -0.0029168
198100 0.948838 -1.23666
198200 -0.110563 -0.729065
198300 -0.533596 0.0895538
198400 1.086 -1.43969
198500 0.249969 1.2749
198600 -0.269192 1.99833
198700 -0.402695 0.44476
198800 -0.146294 1.25078
198900 -0.904682 0.105618
199000 0.315518 -2.20318
199100 -0.52865 0.0283233
199200 -1.16066 1.17682
199300 0.44135 2.12204
199400 -0.977216 1.22979
199500 0.0811649 1.4659
199600 0.715399 -0.409703
199700 -0.169241 -1.33744
199800 0.661016 0.0570586
199900 1.35505 -1.36555
200000 -0.626494 1.32485
200100 -0.240208 0.851389
200200 -0.852707 0.466972
200300 -2.89165 -0.744527
200400 0.25978 0.540685
200500 -0.536652 1.03591
200600 0.617237 -0.854332
200700 0.37575 0.317347
200800 -1.53211 0.863197
200900 -0.319604 -0.641844
201000 -2.3788 0.860925
201100 -0.435419 -0.341429
201200 1.2602 0.697807
201300 1.6623 -0.5436
201400 0.290911 -0.191893
201500 -0.759578 -0.626449
201600 -1.48753 0.0686949
201700 -1.19174 1.36565
201800 -0.655537 1.02604
201900 0.739503 1.52739
202000 0.346437 -0.399505
202100 -0.381496 -1.00726
202200 -1.01986 0.189277
202300 0.210836 1.07327
202400 0.578253 1.24543
202500 1.01925 2.93803
202600 1.00796 0.225562
202700 -0.285215 -1.95621
202800 -1.56252 -0.713167
202900 -1.34158 -0.763093
203000 0.997489 0.0713781
203100 0.116047 1.50492
203200 -0.55246 0.78445
203300 -1.32257 1.29958
203400 -0.49403 0.562123
203500 -1.45414 -0.351381
203600 -0.247221 -0.283489
203700 1.1779 0.701504
203800 -0.546135 -1.10654
203900 -2.17331 0.666879
204000 -1.32631 -0.722921
204100 -0.917765 -1.11271
204200 0.967055 -0.129249
204300 0.534487 1.32932
204400 0.867277 0.813339
204500 -0.307045 -0.0921959
204600 0.237789 0.344383
204700 -1.2723 0.475957
204800 -0.48803 0.334851
204900 -0.615333 1.43925
205000 -1.96174 0.0399794
205100 -0.273492 0.0212447
205200 0.76476 0.643522
205300 0.142741 0.70207
205400 0.793461 0.59288
205500 0.951659 1.10419
205600 0.527772 0.559322
205700 -0.457588 0.0963801
205800 -0.958696 -0.10589
205900 -0.0261406 -0.268639
206000 0.902239 -0.0473493
206100 -0.696132 -0.976231
206200 -1.54145 -0.384736
206300 -0.531555 1.79573
206400 -0.947648 1.06341
206500 1.16191 1.24614
206600 -0.54471 0.699594
206700 -1.23071 0.614456
206800 -1.32799 -2.97735
206900 0.433421 -0.296603
207000 -0.689638 0.64972
207100 0.338189 0.165147
207200 -1.52781 -0.429821
207300 -0.460025 -0.44216
207400 1.01796 -0.0700031
207500 -0.366252 0.324187
207600 0.105721 1.36593
207700 0.192864 0.877853
207800 0.651842 1.10552
207900 -1.71889 -1.40208
208000 -1.35155 0.21415
208100 -0.609492 1.33128
208200 -0.0776928 1.72201
208300 0.588393 0.0513791
208400 0.0905929 0.710997
208500 0.759248 0.88464
208600 0.246166 -0.294158
208700 0.389626 -0.22159
208800 0.570225 1.68624
208900 -0.653579 0.209922
209000 -0.249744 -1.32495
209100 -0.925065 -0.61837
209200 -1.04146 1.01884
209300 0.796887 0.313469
209400 -1.08544 0.351465
209500 0.283872 0.47598
209600 -1.53825 1.2671
209700 -1.20216 0.183606
209800 -1.67353 -0.85266
209900 0.352593 0.910134
210000 0.756648 -0.44913
210100 1.08712 -0.863559
210200 -1.0967 -1.37207
210300 -2.30726 0.660993
210400 -0.383897 0.227542
210500 0.422418 0.163298
210600 0.184008 -0.142367
210700 0.0890901 0.238549
210800 -1.16909 -0.445873
210900 0.193615 0.912291
211000 -0.580542 1.41352
211100 0.21981 -0.16088
211200 0.987092 1.0869
211300 -0.519711 1.65824
211400 -0.0693133 0.298439
211500 -0.202569 -0.177708
211600 -0.397 0.140992
211700 0.86794 0.453117
211800 0.886392 0.60237
211900 -1.31594 1.52562
212000 0.0408135 -0.194584
212100 1.41571 -0.19247
212200 -0.461954 0.215889
212300 -0.734861 0.273985
212400 -0.0766977 -0.71154
212500 -1.58819 1.4972
212600 0.661813 -0.441717
212700 -0.179877 -0.545586
212800 -1.60306 0.636986
212900 -1.96219 -0.154935
213000 0.423328 -0.553991
213100 -0.564204 1.21915
213200 -0.368133 -1.82829
213300 0.391764 -0.613821
213400 -0.762628 0.0613065
213500 -1.87242 1.28238
213600 0.250571 -0.161732
213700 -0.246033 0.0943006
213800 -0.474812 1.28993
213900 1.35924 -0.372875
214000 0.222067 -0.834504
214100 0.13727 1.24271
214200 -1.04446 0.707871
214300 -0.962874 1.3879
214400 -1.02975 0.352368
214500 -0.346699 -0.30964
214600 2.7656 2.00723
214700 0.753768 -0.968878
214800 -0.37622 -0.173736
214900 1.39235 0.106234
215000 -2.03802 2.02848
215100 -1.86506 0.858229
215200 0.972015 0.748504
215300 -0.841562 -0.562582
215400 0.142554 -1.27207
215500 0.251831 -0.452502
215600 -0.375466 1.22215
215700 -1.39198 0.576116
215800 -0.402398 -1.04658
215900 0.285279 1.09825
216000 -0.41257 -0.453892
216100 0.340054 1.51299
216200 0.174123 0.705443
216300 -0.111388 -0.0956908
216400 0.532483 -1.73476
216500 -2.37099 1.77412
216600 -0.629964 -0.990269
216700 -1.98033 0.313723
216800 -1.80858 0.0173344
216900 -3.16695 0.0886478
217000 -1.55278 -1.13945
217100 -0.42074 -1.07225
217200 -0.508415 -2.43218
217300 -0.903062 -3.05166
217400 1.07699 -0.477761
217500 1.91623 2.2878
217600 2.04603 2.36694
217700 2.81061 3.54735
217800 7.25973 4.80338
217900 6.73486 7.20254
218000 3.7233 6.25332
218100 -0.516685 3.02437
218200 -4.0939 1.07927
218300 -6.00736 -2.13414
218400 -4.14587 -6.95036
218500 -1.91376 -6.81295
218600 -0.33475 -3.73412
218700 -1.76964 -1.08702
218800 0.345901 -2.33978
218900 1.41109 -2.9554
219000 2.07909 -2.2821
219100 2.69889 2.74254
219200 1.38819 4.01815
219300 0.895506 2.21602
219400 -0.10602 3.37
219500 0.0640402 0.790688
219600 -0.76946 -0.130293
219700 -2.47088 -0.689307
219800 -2.64729 -3.10017
219900 -1.24563 -1.00065
220000 0.538779 -0.901769
220100 2.12935 0.156708
220200 1.93176 0.405973
220300 4.5904 1.41178
220400 -0.020767 0.288096
220500 2.02534 -1.02209
220600 0.0572746 0.19331
220700 0.0517623 0.283867
220800 -1.34075 0.631888
220900 -1.82218 1.21614
221000 -1.90224 1.95926
221100 -0.27781 0.565555
221200 0.290332 -0.703862
221300 2.57653 -1.66984
221400 2.08923 -2.27518
221500 2.39123 -0.392712
221600 2.24455 -0.291283
221700 -0.422172 -0.303271
221800 -0.858936 0.727223
221900 -2.09251 -1.04777
222000 -2.57384 -0.418518
222100 -1.78544 0.697787
222200 -1.72933 0.41632
222300 -2.32404 0.381571
222400 0.21287 2.10115
222500 1.67114 0.193775
222600 3.06108 -2.19048
222700 2.94204 -2.15967
222800 2.18017 -1.89388
222900 0.602285 -0.853314
223000 -2.33512 1.53186
223100 -3.77534 1.6737
223200 -3.33492 -1.94867
223300 -2.7959 -0.240262
223400 -0.154356 -0.234743
223500 1.20279 -1.2749
223600 0.199526 -0.0248463
223700 3.24024 0.214538
223800 3.79152 1.28951
223900 3.23488 1.77784
224000 2.55296 3.38591
224100 0.407085 0.218116
224200 -1.42499 -0.525702
224300 -1.8253 -2.01781
224400 -4.55069 -2.32679
224500 -2.78111 -0.97596
224600 0.668671 -0.764427
224700 2.19056 0.316762
224800 1.80912 -0.557182
224900 2.66483 0.336196
225000 3.59339 -0.668183
225100 1.69135 -0.740671
225200 -0.0138855 1.41744
225300 -2.11979 -0.534155
225400 -1.93661 1.07986
225500 -1.66571 1.69902
225600 -3.27321 0.913906
225700 -0.979572 -0.750869
225800 1.76677 -0.501904
225900 1.60203 -0.175643
226000 0.387142 -1.15502
226100 2.10188 -0.209251
226200 1.91338 -0.657676
226300 1.73488 -1.52303
226400 -0.710947 -0.876638
226500 -2.46782 0.179381
226600 -4.42669 1.60817
226700 -1.5339 -0.483417
226800 -0.476977 -0.0789594
226900 0.709334 -0.763934
227000 1.46254 0.0559351
227100 1.08175 -2.16353
227200 0.421674 -0.140658
227300 1.45271 -0.272626
227400 2.25084 -0.65215
227500 0.53907 1.02018
227600 0.474171 0.150627
227700 -1.23893 -0.446308
227800 -2.4439 -0.300704
227900 -1.93874 0.308222
228000 -0.352404 -1.03489
228100 1.04691 -0.989409
228200 0.24346 0.417433
228300 2.00976 0.569159
228400 2.33591 2.01122
228500 0.746113 0.874251
228600 0.1969 -0.480909
228700 1.21183 -0.322551
228800 0.1021 -1.08142
228900 -0.810267 1.02231
229000 0.228759 1.56933
229100 -1.1305 0.737572
229200 -0.578763 0.82322
229300 1.65516 0.703303
229400 -0.77555 -0.507114
229500 0.853307 -0.800633
229600 2.27624 0.760687
229700 1.92079 0.235054
229800 -0.878833 -0.465529
229900 -0.925088 0.875671
230000 -1.60773 -1.40364
230100 -0.740822 -0.549135
230200 1.15822 -0.0183689
230300 -0.654973 -0.0657665
230400 -1.17878 -0.980201
230500 -0.488456 0.0405964
230600 0.254559 -1.32073
230700 1.84465 -1.3952
230800 1.70755 -1.62215
230900 1.34732 -1.95203
231000 -1.16854 -0.427029
231100 -1.49465 1.21183
231200 -2.08432 2.05929
231300 -0.38941 0.782239
231400 -0.856561 -0.911892
231500 0.0655597 -1.56247
231600 -0.758676 -2.20428
231700 0.38531 -2.90061
231800 0.582068 -1.30432
231900 1.24042 -1.2307
232000 1.49889 0.756368
232100 1.38239 2.20572
232200 -0.0547507 2.70475
232300 -2.10121 -0.229179
232400 -0.760782 0.62145
232500 -0.910321 0.890638
232600 -0.563773 -0.521748
232700 -0.0970975 0.70713
232800 2.11765 0.562611
232900 1.65144 -0.00741014
233000 1.83827 -1.80384
233100 1.54329 0.667231
233200 0.486976 -0.11085
233300 -0.0374937 -0.0482154
233400 -0.781965 0.276134
233500 -1.93199 2.06156
233600 0.932976 2.24607
233700 -0.363592 2.40928
233800 1.07926 -0.672037
233900 0.127805 -1.08535
234000 1.80203 -1.29379
234100 2.39865 -3.16904
234200 0.0578223 -1.50105
234300 0.501119 -1.63524
234400 -0.56553 0.721902
234500 -2.40748 0.25923
234600 -1.00208 1.03063
234700 0.243716 0.91636
234800 -0.441787 1.36647
234900 -1.34876 -0.0966789
235000 -0.326196 -1.24892
235100 0.526771 -2.12059
235200 1.44634 -1.01644
235300 2.13689 0.322646
235400 0.294881 -2.4527
235500 -2.06992 -0.807241
235600 -0.515506 -0.750308
235700 -1.07746 -0.445297
235800 -0.97022 -0.188333
235900 -0.738474 -0.8911
236000 -0.204341 0.900482
236100 -1.00464 0.373861
236200 -0.650282 1.00765
236300 1.67771 -0.303213
236400 1.43253 1.24452
236500 1.55113 -0.319462
236600 -0.673119 -1.18378
236700 1.59611 0.169351
236800 0.520696 1.34357
236900 -0.371179 1.35146
237000 0.3921 -0.107993
237100 0.137247 -0.785775
237200 -0.691504 0.927214
237300 -0.00926462 0.489665
237400 1.23618 -1.1164
237500 1.21601 0.480467
237600 0.740715 0.308834
237700 1.34591 0.60724
237800 0.581845 -1.3915
237900 1.13416 1.91673
238000 1.37025 -0.60739
238100 -0.921526 1.24307
238200 -0.370153 -0.418493
238300 -0.231561 0.29475
238400 -0.681995 -0.729971
238500 -0.16211 0.270481
238600 -0.842639 -0.211163
238700 -0.288256 -1.01914
238800 -0.211143 -1.79798
238900 -0.423168 -2.07275
239000 1.46809 -1.91281
239100 1.93244 0.890527
239200 -1.06487 1.33733
239300 -0.839377 0.295454
239400 -0.65623 -0.0313663
239500 -0.895081 0.44857
239600 -0.481043 -1.23393
239700 -1.20341 -0.778944
239800 -1.21984 -1.83036
239900 0.562159 -1.16964
240000 -0.649632 -0.337352
240100 1.39125 -0.600421
240200 1.47851 -0.188487
240300 1.0243 -0.10672
240400 -0.00101863 0.365784
240500 0.708398 0.886682
240600 -1.30468 -0.169162
240700 -1.16552 1.08322
240800 0.673977 2.45659
240900 0.242405 1.64366
241000 0.57197 -1.04048
241100 -0.462374 -0.824713
241200 1.28122 0.0636105
241300 0.566505 -2.02033
241400 2.08488 -0.352591
241500 0.538836 -0.563923
241600 -0.461083 -0.473323
241700 1.22254 1.15963
241800 -0.0706983 0.356357
241900 0.35283 1.42467
242000 0.565813 -0.100833
242100 0.129105 1.93802
242200 0.108128 -0.319463
242300 0.15397 -0.8205
242400 -0.291739 -0.78863
242500 -0.722934 -1.59291
242600 1.48477 -0.467158
242700 -0.21214 1.17025
242800 0.496097 -0.98298
242900 0.0759618 -1.39628
243000 -0.730215 0.462304
243100 0.0159064 -0.263056
243200 0.179244 1.23596
243300 0.153299 1.59015
243400 0.400868 -0.830029
243500 -2.82089 -0.260312
243600 -1.22283 -0.0786508
243700 0.497418 -1.31393
243800 1.23106 -0.35539
243900 0.68404 0.541861
244000 -0.134459 -0.522282
244100 1.2742 0.269213
244200 0.491449 -0.860296
244300 -1.46801 -1.57241
244400 0.230408 -2.40884
244500 0.948356 -1.02856
244600 -1.40961 0.261929
244700 -1.99714 -0.693947
244800 -0.853929 0.279469
244900 0.478547 -0.742809
245000 2.29097 0.534581
245100 1.04581 0.44497
245200 1.73354 -1.52832
245300 1.77989 -0.432367
245400 -0.42686 0.417884
245500 -0.309246 1.89371
245600 -0.825684 -0.0894293
245700 -0.551355 0.179337
245800 -0.105184 -0.132109
245900 -0.491028 -0.435218
246000 -0.623769 0.725407
246100 1.03941 1.46553
246200 1.42511 0.326216
246300 1.84947 1.22548
246400 0.762073 0.146012
246500 0.90823 0.357997
246600 -0.375184 1.29587
246700 -0.280057 -0.901081
246800 -1.03255 -0.516292
246900 -0.151609 -0.111414
247000 -0.536049 0.433825
247100 -0.561016 -0.155705
247200 1.29355 -0.143878
247300 2.15436 -0.247227
247400 0.195073 -0.98789
247500 -0.777652 -0.642741
247600 0.487387 -0.302424
247700 0.994953 -1.45327
247800 0.416366 -0.864974
247900 -0.00808034 -0.0147998
248000 -0.667613 -0.998389
248100 -1.08672 -1.78739
248200 -1.21811 -1.00355
248300 0.061051 0.183267
248400 0.84927 0.310659
248500 1.46994 -0.253103
248600 -0.90702 -1.3441
248700 -0.406503 -1.07518
248800 -0.317045 0.998104
248900 -0.0132837 -0.636905
249000 -0.0155103 1.82669
249100 0.667969 -1.01145
249200 -1.43181 -0.414286
249300 0.0736631 0.416349
249400 -1.11881 1.08563
249500 -0.00113431 -0.454662
249600 1.78745 -0.220638
249700 -0.126396 -0.194992
249800 -0.303431 -1.37257
249900 0.701315 0.722075
250000 0.497504 0.546385
250100 1.58246 0.560818
250200 -0.25983 0.23507
250300 -0.724364 0.482256
250400 1.30198 -1.09037
250500 0.386969 -2.25607
250600 -0.302799 0.481213
250700 0.786958 1.18361
250800 1.13008 1.45666
250900 1.04005 -0.373061
251000 -0.897995 0.357679
251100 1.31229 -0.11272
251200 0.114646 -0.634229
251300 2.18349 0.197424
251400 0.207677 1.43118
251500 -0.446934 0.567912
251600 -0.724141 1.02847
251700 1.12422 -0.890198
251800 -1.41188 -1.77709
251900 -0.00330671 -1.0754
252000 0.38424 -0.343327
252100 -0.303889 -1.35251
252200 -0.250286 0.41422
252300 1.0976 1.37008
252400 0.0908192 -0.216377
252500 0.306701 0.204456
252600 -0.0618714 0.468064
252700 -2.08533 -1.32907
252800 -1.01828 -0.626699
252900 0.449671 -1.02124
253000 -1.15811 -1.04019
253100 -0.56775 -1.78304
253200 1.00444 -2.42005
253300 0.00174839 -1.17799
253400 -0.314785 0.658872
253500 -0.492985 0.530165
253600 0.869018 0.42678
253700 0.439549 0.599677
253800 0.656854 -1.25014
253900 -0.975955 1.07887
254000 -0.690313 -0.922498
254100 1.20698 -0.0952896
254200 0.428826 -0.28172
254300 1.11528 0.19194
254400 0.358343 0.647867
254500 1.29619 0.501203
254600 0.926162 0.830188
254700 -0.588429 -0.781775
254800 -1.43617 0.0442122
254900 1.6167 0.984311
255000 0.806162 1.47856
255100 0.451445 0.655974
255200 1.67771 0.330164
255300 1.89869 1.13818
255400 -0.296028 -1.36285
255500 -0.672375 -1.45676
255600 0.397212 -0.599638
255700 0.192709 0.235285
255800 -1.02965 -0.1367
255900 -0.794941 0.485593
256000 -1.56585 -0.440392
256100 1.08203 0.249869
256200 0.885844 -1.49743
256300 0.92177 1.145
256400 1.33425 -0.429783
256500 -0.986207 -0.841888
256600 0.027143 0.309214
256700 0.113091 -0.176422
256800 0.860774 -0.538172
256900 -1.92041 -1.1613
257000 -1.99003 -0.203044
257100 -1.2481 -0.484781
257200 -1.72816 -0.37462
257300 1.67571 -0.728915
257400 2.04205 0.454552
257500 0.943994 0.259233
257600 2.15987 -0.643214
257700 1.27237 0.798446
257800 1.34633 0.473549
257900 -0.679375 1.05687
258000 -0.355336 -0.89888
258100 0.0899287 -0.0142145
258200 -1.02623 0.575982
258300 -0.366103 -0.849917
258400 -0.955911 -2.52618
258500 1.12094 -0.797695
258600 2.28441 -0.765043
258700 1.04584 -0.368172
258800 -0.636455 0.204837
258900 1.48993 0.955567
259000 1.51835 0.705441
259100 -0.746761 0.762792
259200 -0.739554 0.26661
259300 -2.50879 -0.385812
259400 -1.93805 -0.334049
259500 0.232679 -0.713953
259600 -0.988217 -1.67694
259700 1.54351 -0.728353
259800 2.9242 0.27835
259900 -0.118275 -1.82275
260000 -0.818976 -1.66476
260100 -0.0789652 0.131209
260200 1.38091 1.79861
260300 0.213966 -0.780822
260400 -1.61834 0.536957
260500 -0.664892 0.145303
260600 -0.43935 -0.695319
260700 -1.43741 -0.187433
260800 0.722795 -0.285313
260900 1.65911 -1.24294
261000 2.01929 -0.78014
261100 0.979973 -0.389734
261200 1.19734 -0.26105
261300 0.785316 -0.0671367
261400 -0.0215399 1.18535
261500 0.442467 -0.62042
261600 -0.189957 0.157232
261700 -0.149523 -0.494922
261800 -1.2203 0.913345
261900 0.250504 0.0603359
262000 -0.056501 -0.231274
262100 1.88594 -0.00912298
262200 0.762904 0.260972
262300 2.47905 -0.661313
262400 0.0182164 -0.373271
262500 0.108977 0.550918
262600 0.722756 2.23334
262700 0.801492 -0.892241
262800 -2.40356 -1.51987
262900 -1.573 -0.86907
263000 -0.348108 -0.92084
263100 0.56107 0.232418
263200 -0.411253 -0.755682
263300 0.881103 -0.648097
263400 1.57877 -0.125475
263500 1.37436 0.777573
263600 0.427846 -0.933269
263700 0.492545 0.956496
263800 -1.06812 0.662708
263900 -0.393793 -0.483398
264000 -1.25358 -2.0427
264100 -0.332615 -0.424658
264200 -1.13643 -0.682019
264300 -0.196237 -0.517354
264400 1.03904 0.00697281
264500 0.846832 -0.54374
264600 0.92946 -0.241285
264700 2.13675 -1.51288
264800 -0.376152 -0.479083
264900 -0.175718 -0.574207
265000 -0.245687 0.366711
265100 0.343361 -0.281034
265200 -0.417485 0.105199
265300 -1.31515 -0.578729
265400 -0.026639 0.460858
265500 1.47389 0.401307
265600 1.04809 0.128398
265700 0.357601 0.00753767
265800 1.12014 0.806659
265900 -0.165046 1.02491
266000 -0.263481 -0.719637
266100 0.956006 0.161671
266200 -1.12593 -0.241097
266300 1.07081 0.410851
266400 0.380576 0.0342449
266500 0.229688 -0.649528
266600 0.798584 -1.03282
266700 -0.0703723 -1.3633
266800 0.716188 -0.0786093
266900 2.06145 0.761396
267000 -0.727569 0.450069
267100 -0.00184637 -0.375791
267200 0.653267 -0.508016
267300 -0.547149 -0.765195
267400 0.329966 1.26532
267500 0.674057 -0.197269
267600 1.12335 -0.552044
267700 -0.482078 -0.702454
267800 0.00149036 -0.936984
267900 0.740353 -0.885108
268000 -0.33852 -1.3549
268100 -0.1317 -0.038305
268200 -0.307107 1.15247
268300 -0.677715 -0.668548
268400 -0.20015 -0.188313
268500 0.366395 -0.641198
268600 -0.427363 -0.790515
268700 -0.642212 -0.601045
268800 0.992224 -0.367827
268900 -0.143096 -0.389595
269000 -1.00273 -0.130395
269100 0.188291 0.260209
269200 0.660107 0.38417
269300 -0.567549 -0.176527
269400 0.35184 -0.391735
269500 -0.315312 -0.479675
269600 1.64188 -2.02184
269700 -0.911947 -0.0720021
269800 0.660644 1.44214
269900 0.423228 0.752514
270000 2.18579 -1.79071
270100 1.28317 0.119002
270200 -0.247431 -0.185229
270300 0.184764 0.784355
270400 -0.181833 -0.889957
270500 0.367519 -0.0969533
270600 2.12097 1.42601
270700 1.25079 0.893838
270800 0.41665 -0.0255801
270900 1.26054 -0.222931
271000 -0.843982 -0.168408
271100 0.0348018 -2.14085
271200 1.05933 -1.81337
271300 0.439827 -0.0346703
271400 -0.828836 0.717068
271500 0.593587 -0.900765
271600 0.449993 0.693551
271700 -0.272222 1.15898
271800 -0.469029 0.794847
271900 -0.620442 0.364459
272000 0.0831318 -1.93213
272100 1.18759 -1.07004
272200 0.679481 1.69875
272300 -0.18721 -0.311969
272400 -1.92338 -0.265842
272500 -0.806842 -0.668896
272600 -1.28899 -1.01903
272700 0.0441873 -1.9457
272800 1.45676 -1.11794
272900 0.330776 -0.876475
273000 1.81306 0.533875
273100 -1.52803 -0.467905
273200 -1.2307 -1.18682
273300 0.407189 -0.312716
273400 1.8108 -0.619494
273500 0.335366 -0.32148
273600 1.09221 -0.274498
273700 -1.31449 0.745418
273800 -0.466122 -0.7433
273900 0.948347 -1.61981
274000 1.43058 0.998894
274100 0.683113 0.739019
274200 0.886798 -0.90901
274300 -0.143387 -0.82455
274400 1.18601 1.14819
274500 0.667742 0.788625
274600 0.146626 -0.0745196
274700 1.5567 -0.360572
274800 -0.739172 -0.337562
274900 -0.531632 -0.968872
275000 -0.366996 0.501844
275100 0.132839 -0.0445253
275200 1.07145 1.09346
275300 0.819331 0.105654
275400 0.416788 -0.22695
275500 0.155045 0.0471465
275600 0.337026 1.36221
275700 -0.922541 1.32809
275800 0.4082 -0.099217
275900 0.388609 -0.974773
276000 0.290698 0.748058
276100 -0.778342 -0.591047
276200 0.153237 -1.4114
276300 1.32992 -1.46267
276400 0.311601 -0.351202
276500 -0.33914 0.240735
276600 0.331208 -0.817256
276700 0.433364 -1.50852
276800 1.26778 -2.01588
276900 -0.228299 -0.146914
277000 1.16341 -0.39264
277100 -1.02878 0.371535
277200 -0.278103 0.0051304
277300 -0.784662 0.582384
277400 0.661388 -1.59368
277500 0.813297 -2.45326
277600 0.914265 -1.83051
277700 -1.93857 0.328579
277800 0.6525 -0.775567
277900 1.40061 -0.40181
278000 -0.229231 0.979416
278100 -0.626447 0.428777
278200 -0.0171807 -0.858262
278300 0.118289 -0.128332
278400 0.613019 0.641256
278500 -0.966916 -0.33525
278600 -0.995549 2.26959
278700 0.493905 0.986008
278800 0.644458 -0.97092
278900 1.08308 0.143529
279000 0.658047 -1.93769
279100 0.504599 -0.0918797
279200 0.764861 0.909092
279300 0.155696 -0.403774
279400 0.0859735 0.0562464
279500 0.648102 0.7243
279600 -0.0154328 -0.455568
279700 0.616523 1.2638
279800 -0.149721 0.391654
279900 0.830136 -0.990667
280000 -0.166148 -0.663354
280100 1.40042 -0.740156
280200 2.77863 0.150403
280300 2.0993 0.0693866
280400 0.754125 -0.0987652
280500 -0.863565 -0.285388
280600 -0.531602 0.620927
280700 -0.0824831 -2.08054
280800 -0.284779 -1.39605
280900 -1.79283 -0.0819861
281000 -0.143776 -0.201854
281100 0.300793 -1.78142
281200 0.461269 0.0449739
281300 2.02133 -0.278206
281400 1.76239 -0.489667
281500 -0.499026 -1.04222
281600 -0.463246 0.41112
281700 -1.51403 0.217997
281800 -1.74989 -0.775857
281900 -1.0968 0.438224
282000 -0.328628 -0.920411
282100 -1.27211 -0.834985
282200 -0.481212 -0.0702922
282300 0.283951 -0.48569
282400 1.0962 -0.938996
282500 2.47775 0.469463
282600 0.773776 -0.719097
282700 -0.159294 0.468765
282800 -0.703195 0.130905
282900 0.219369 1.02015
283000 0.690697 0.271814
283100 -0.533071 0.201967
283200 0.495078 -0.980234
283300 0.225304 -1.79898
283400 1.58734 -0.111424
283500 2.00097 -0.445628
283600 1.41601 -1.65037
283700 2.09213 -0.300887
283800 2.02138 2.26606
283900 -1.78562 -0.010859
284000 -0.584198 -0.0850739
284100 1.1275 -0.568576
284200 0.284343 0.695332
284300 0.248794 -0.196457
284400 0.307311 0.223257
284500 0.933726 1.33127
284600 -0.155275 0.217859
284700 0.0562769 -1.1712
284800 1.24186 -0.1508
284900 0.334043 0.40453
285000 -0.946995 -1.02861
