LAMMPS data file. CGCMM style
 700 atoms
 1 atom types

 -40.000000 40.000000  xlo xhi
 -40.000000 40.000000  ylo yhi
 -12.130411 67.869589  zlo zhi

 Masses

 1 12.010700 # CA

 Atoms # molecular

255 1 3.903312 -3.410221 19.294331 # CA CNT
256 1 4.669892 -2.248901 19.562307 # CA CNT
257 1 4.852682 -1.821242 20.902191 # CA CNT
258 1 5.162323 -0.464617 21.170168 # CA CNT
259 1 -0.695756 -5.136280 12.058956 # CA CNT
260 1 0.695756 -5.136280 12.326933 # CA CNT
261 1 1.153368 -5.053236 13.666818 # CA CNT
262 1 2.456151 -4.564293 13.934794 # CA CNT
263 1 2.855403 -4.325751 15.274678 # CA CNT
264 1 3.903312 -3.410221 15.542655 # CA CNT
265 1 4.193288 -3.046602 16.882540 # CA CNT
266 1 4.852682 -1.821242 17.150517 # CA CNT
267 1 4.996402 -1.378919 18.490400 # CA CNT
268 1 5.183189 -0.000000 18.758377 # CA CNT
269 1 1.601694 -4.929506 11.255026 # CA CNT
270 1 2.855403 -4.325751 11.523003 # CA CNT
271 1 3.231665 -4.052381 12.862887 # CA CNT
272 1 4.193288 -3.046602 13.130864 # CA CNT
273 1 4.449502 -2.658454 14.470748 # CA CNT
274 1 4.996402 -1.378919 14.738725 # CA CNT
275 1 5.099893 -0.925494 16.078609 # CA CNT
276 1 5.162323 0.464617 16.346586 # CA CNT
277 1 4.669892 -2.248901 12.058956 # CA CNT
278 1 5.099893 -0.925494 12.326933 # CA CNT
279 1 5.162323 -0.464617 13.666818 # CA CNT
280 1 5.099893 0.925494 13.934794 # CA CNT
281 1 5.162323 0.464617 31.353287 # CA CNT
282 1 4.852682 1.821242 31.621264 # CA CNT
283 1 4.669892 2.248901 32.961147 # CA CNT
284 1 3.903312 3.410221 33.229126 # CA CNT
285 1 5.099893 0.925494 28.941496 # CA CNT
286 1 4.669892 2.248901 29.209473 # CA CNT
287 1 4.449502 2.658454 30.549356 # CA CNT
288 1 3.581908 3.746382 30.817333 # CA CNT
289 1 3.231665 4.052381 32.157219 # CA CNT
